,[2. 2. 2. 1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 2. 1. 1. 1. 1. 1. 0.],[2. 2. 2. 2. 2. 1. 1. 1. 0. 0.],[2. 2. 2. 2. 2. 2. 1. 0. 0. 0.],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1.],[3. 2. 2. 1. 1. 1. 1. 1. 1. 0.],[3. 2. 2. 2. 1. 1. 1. 1. 0. 0.],[3. 2. 2. 2. 2. 1. 1. 0. 0. 0.],[3. 2. 2. 2. 2. 2. 0. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 1. 0.],[3. 3. 2. 1. 1. 1. 1. 1. 0. 0.],[3. 3. 2. 2. 1. 1. 1. 0. 0. 0.],[3. 3. 2. 2. 2. 1. 0. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 0. 0. 0.],[3. 3. 3. 2. 1. 1. 0. 0. 0. 0.],[3. 3. 3. 2. 2. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 1. 0. 0. 0. 0. 0.],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[4. 2. 1. 1. 1. 1. 1. 1. 1. 0.],[4. 2. 2. 1. 1. 1. 1. 1. 0. 0.],[4. 2. 2. 2. 1. 1. 1. 0. 0. 0.],[4. 2. 2. 2. 2. 1. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 0. 0.],[4. 3. 2. 1. 1. 1. 1. 0. 0. 0.],[4. 3. 2. 2. 1. 1. 0. 0. 0. 0.],[4. 3. 2. 2. 2. 0. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 0. 0. 0. 0.],[4. 3. 3. 2. 1. 0. 0. 0. 0. 0.],[4. 3. 3. 3. 0. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 0. 0. 0.],[4. 4. 2. 1. 1. 1. 0. 0. 0. 0.],[4. 4. 2. 2. 1. 0. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 0. 0. 0. 0. 0.],[4. 4. 3. 2. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[5. 2. 1. 1. 1. 1. 1. 1. 0. 0.],[5. 2. 2. 1. 1. 1. 1. 0. 0. 0.],[5. 2. 2. 2. 1. 1. 0. 0. 0. 0.],[5. 2. 2. 2. 2. 0. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 0. 0. 0.],[5. 3. 2. 1. 1. 1. 0. 0. 0. 0.],[5. 3. 2. 2. 1. 0. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 0. 0. 0. 0. 0.],[5. 3. 3. 2. 0. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 4. 2. 1. 1. 0. 0. 0. 0. 0.],[5. 4. 2. 2. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 1. 0. 0. 0. 0. 0. 0.],[5. 4. 4. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 5. 2. 1. 0. 0. 0. 0. 0. 0.],[5. 5. 3. 0. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[6. 2. 1. 1. 1. 1. 1. 0. 0. 0.],[6. 2. 2. 1. 1. 1. 0. 0. 0. 0.],[6. 2. 2. 2. 1. 0. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 0. 0. 0. 0.],[6. 3. 2. 1. 1. 0. 0. 0. 0. 0.],[6. 3. 2. 2. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 1. 0. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 4. 2. 1. 0. 0. 0. 0. 0. 0.],[6. 4. 3. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 5. 2. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[7. 2. 1. 1. 1. 1. 0. 0. 0. 0.],[7. 2. 2. 1. 1. 0. 0. 0. 0. 0.],[7. 2. 2. 2. 0. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 0. 0. 0. 0. 0.],[7. 3. 2. 1. 0. 0. 0. 0. 0. 0.],[7. 3. 3. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 4. 2. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[8. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[8. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 0. 0. 0. 0. 0. 0.],[8. 3. 2. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 5. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[9. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[9. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 1. 0. 0. 0. 0. 0. 0. 0.],[9. 4. 0. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  0.  0.  0.  0.  0.  0.],[10.  2.  1.  0.  0.  0.  0.  0.  0.  0.],[10.  3.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  0.  0.  0.  0.  0.  0.  0.],[11.  2.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[5. 5. 1. 1. 1. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.9738095238095238,-1.0,-1.0,-1.0,-0.944047619047619,-0.8,-1.0,-1.0,-0.9,-0.7047619047619048,-0.8392857142857143,-0.5857142857142857,-0.30158730158730157,-0.12063492063492064,-1.0,-1.0,-1.0,-0.9,-0.7047619047619048,-1.0,-0.8392857142857143,-0.5857142857142857,-0.30158730158730157,-0.4392857142857143,-0.12063492063492064,0.3619047619047619,-0.7595238095238095,-0.4392857142857143,-0.12063492063492064,0.07817460317460317,0.3619047619047619,0.5476190476190477,-1.0,-1.0,-0.8988095238095238,-0.6928571428571428,-0.42857142857142855,-0.8511904761904762,-0.575,-0.26071428571428573,-0.06626984126984127,0.24761904761904763,-0.42857142857142855,-0.06626984126984127,0.24761904761904763,0.4595238095238095,0.8416666666666667,0.0,0.3630952380952381,0.825,-1.0,-0.8511904761904762,-0.6265873015873016,-0.35595238095238096,-0.5063492063492063,-0.19007936507936507,0.10952380952380952,0.30952380952380953,-0.0,0.30952380952380953,0.7416666666666667,0.4492063492063492,0.7166666666666667,0.8111111111111111,-0.7916666666666666,-0.5063492063492063,-0.19007936507936507,0.10952380952380952,-0.0,0.30952380952380953,0.7416666666666667,0.5214285714285715,0.7416666666666667,0.8916666666666667,1.0,-0.3611111111111111,-0.0,0.30952380952380953,0.5214285714285715,0.7416666666666667,0.8916666666666667,1.0,0.21666666666666667,0.5214285714285715,0.7416666666666667,0.8916666666666667,1.0,0.7416666666666667,0.8916666666666667,1.0,1.0,1.0,1.0,1.0
[5. 5. 2. 1. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.9821428571428571,-1.0,-1.0,-1.0,-0.9563492063492064,-0.8492063492063492,-1.0,-1.0,-0.9226190476190477,-0.7904761904761904,-0.8809523809523809,-0.7238095238095238,-0.5063492063492063,-0.43412698412698414,-1.0,-1.0,-1.0,-0.9226190476190477,-0.7722222222222223,-1.0,-0.8809523809523809,-0.7031746031746032,-0.4579365079365079,-0.6261904761904762,-0.37976190476190474,0.0,-0.8313492063492064,-0.6031746031746031,-0.3253968253968254,-0.24761904761904763,0.075,0.20595238095238094,-1.0,-1.0,-0.9238095238095239,-0.7801587301587302,-0.553968253968254,-0.8928571428571429,-0.7130952380952381,-0.4722222222222222,-0.3888888888888889,-0.075,-0.6222222222222222,-0.3412698412698413,0.0,0.06865079365079366,0.5611111111111111,-0.3630952380952381,0.0,0.48333333333333334,-1.0,-0.8928571428571429,-0.7261904761904762,-0.5035714285714286,-0.6619047619047619,-0.42896825396825394,-0.1373015873015873,-0.06865079365079366,-0.30952380952380953,-0.0,0.4,-0.0,0.4027777777777778,0.375,-0.8571428571428571,-0.6476190476190476,-0.3888888888888889,-0.075,-0.30952380952380953,-0.0,0.4,0.1373015873015873,0.48055555555555557,0.5416666666666666,0.8666666666666667,-0.5595238095238095,-0.2654761904761905,0.06865079365079366,0.1373015873015873,0.48055555555555557,0.5972222222222222,0.9333333333333333,-0.13333333333333333,0.2123015873015873,0.5611111111111111,0.5972222222222222,0.9333333333333333,0.35595238095238096,0.6805555555555556,0.9333333333333333,0.7833333333333333,0.9666666666666667,1.0,1.0
[5. 5. 3. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8611111111111112,-1.0,-1.0,-1.0,-0.8888888888888888,-1.0,-0.9166666666666666,-0.6333333333333333,-0.7055555555555556,-1.0,-1.0,-1.0,-1.0,-0.8611111111111112,-1.0,-1.0,-0.8888888888888888,-0.5777777777777777,-0.9166666666666666,-0.65,-0.25833333333333336,-1.0,-0.8888888888888888,-0.5944444444444444,-0.6666666666666666,-0.225,-0.2833333333333333,-1.0,-1.0,-1.0,-0.9166666666666666,-0.65,-1.0,-0.9333333333333333,-0.7083333333333334,-0.7666666666666667,-0.3611111111111111,-0.9333333333333333,-0.7166666666666667,-0.3055555555555556,-0.4027777777777778,0.08055555555555556,-0.825,-0.48333333333333334,0.0,-1.0,-1.0,-0.9166666666666666,-0.6833333333333333,-0.9333333333333333,-0.7333333333333333,-0.3638888888888889,-0.4444444444444444,-0.7416666666666667,-0.4,-0.0,-0.5611111111111111,-0.08055555555555556,-0.24166666666666667,-1.0,-0.9166666666666666,-0.6833333333333333,-0.2833333333333333,-0.7333333333333333,-0.3638888888888889,0.08055555555555556,-0.4,0.08055555555555556,-0.08055555555555556,0.4,-0.9166666666666666,-0.6833333333333333,-0.2833333333333333,-0.3638888888888889,0.16111111111111112,0.08055555555555556,0.6,-0.6833333333333333,-0.2833333333333333,0.24166666666666667,0.16111111111111112,0.6444444444444445,-0.2833333333333333,0.24166666666666667,0.7444444444444445,0.24166666666666667,0.7666666666666667,0.7666666666666667,1.0
[6. 1. 1. 1. 1. 1. 1. 1. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-0.9916666666666667,-0.9666666666666667,-0.9166666666666666,-0.8333333333333334,-0.9361111111111111,-0.825,-0.6833333333333333,-0.5277777777777778,-0.2833333333333333,-0.12222222222222222,0.0,0.4166666666666667,-1.0,-0.9361111111111111,-0.825,-0.6833333333333333,-0.5277777777777778,-0.48333333333333334,-0.2833333333333333,-0.12222222222222222,0.0,0.3416666666666667,0.4166666666666667,0.8333333333333334,0.24166666666666667,0.3416666666666667,0.4166666666666667,0.7916666666666666,0.8333333333333334,1.0,-0.7222222222222222,-0.48333333333333334,-0.2833333333333333,-0.12222222222222222,0.0,0.24166666666666667,0.3416666666666667,0.4166666666666667,0.7916666666666666,0.8333333333333334,0.7666666666666667,0.7916666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.1638888888888889,0.2833333333333333,0.375,0.7666666666666667,0.7916666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6888888888888889,0.7333333333333333,0.7916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[6. 2. 1. 1. 1. 1. 1. 0. 0. 0.],-1.0,-0.996031746031746,-0.9841269841269841,-0.9642857142857143,-1.0,-0.9726190476190476,-0.9218253968253968,-0.8595238095238096,-0.7896825396825397,-0.8916666666666667,-0.7821428571428571,-0.6797619047619048,-0.573015873015873,-0.4369047619047619,-0.30793650793650795,-0.17857142857142858,0.11507936507936507,-1.0,-0.8916666666666667,-0.7678571428571429,-0.6482142857142857,-0.5285714285714286,-0.5214285714285715,-0.3825396825396825,-0.24761904761904763,-0.11904761904761904,0.05714285714285714,0.17956349206349206,0.5714285714285714,0.0,0.12936507936507938,0.24404761904761904,0.5297619047619048,0.6190476190476191,0.8690476190476191,-0.6777777777777778,-0.4853174603174603,-0.3281746031746032,-0.1873015873015873,-0.05952380952380952,0.0,0.12936507936507938,0.24404761904761904,0.5297619047619048,0.6190476190476191,0.5063492063492063,0.5873015873015873,0.6666666666666666,0.8690476190476191,1.0,0.8511904761904762,0.8928571428571429,1.0,-0.1638888888888889,0.0,0.1361111111111111,0.25496031746031744,0.46746031746031746,0.560515873015873,0.6507936507936508,0.8690476190476191,0.8511904761904762,0.8928571428571429,1.0,1.0,1.0,1.0,0.375,0.46746031746031746,0.5535714285714286,0.6428571428571429,0.8053571428571429,0.8621031746031746,1.0,1.0,1.0,1.0,1.0,0.8277777777777777,0.8511904761904762,0.8928571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[6. 2. 2. 1. 1. 1. 0. 0. 0. 0.],-1.0,-0.984920634920635,-0.9583333333333334,-0.9321428571428572,-1.0,-0.9452380952380952,-0.8841269841269841,-0.8296825396825397,-0.780952380952381,-0.85,-0.7682539682539683,-0.6946825396825397,-0.6250793650793651,-0.5428571428571428,-0.46111111111111114,-0.3630952380952381,-0.19047619047619047,-1.0,-0.85,-0.7365079365079366,-0.6388095238095238,-0.5452380952380952,-0.569047619047619,-0.4634920634920635,-0.3611111111111111,-0.24801587301587302,-0.18452380952380953,-0.06507936507936508,0.23809523809523808,-0.18095238095238095,-0.061507936507936505,0.06468253968253969,0.23333333333333334,0.36666666666666664,0.6261904761904762,-0.6555555555555556,-0.5047619047619047,-0.375,-0.2523809523809524,-0.12698412698412698,-0.18095238095238095,-0.061507936507936505,0.06468253968253969,0.23333333333333334,0.36666666666666664,0.24603174603174602,0.36587301587301585,0.49047619047619045,0.6261904761904762,0.9166666666666666,0.6265873015873016,0.7261904761904762,0.9166666666666666,-0.2833333333333333,-0.1361111111111111,0.0,0.1353174603174603,0.1880952380952381,0.31706349206349205,0.45595238095238094,0.6031746031746031,0.6007936507936508,0.7130952380952381,0.9166666666666666,0.888095238095238,0.95,1.0,0.13333333333333333,0.26031746031746034,0.38333333333333336,0.5119047619047619,0.5329365079365079,0.6531746031746032,0.8888888888888888,0.8535714285714285,0.9333333333333333,1.0,1.0,0.5785714285714286,0.6686507936507936,0.763095238095238,0.8535714285714285,0.9333333333333333,1.0,1.0,0.8809523809523809,0.9226190476190477,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[6. 2. 2. 2. 1. 0. 0. 0. 0. 0.],-1.0,-0.9682539682539683,-0.9369047619047619,-0.925,-1.0,-0.9166666666666666,-0.8595238095238096,-0.8238095238095238,-0.8166666666666667,-0.8194444444444444,-0.7658730158730159,-0.7214285714285714,-0.6944444444444444,-0.6333333333333333,-0.5908730158730159,-0.5595238095238095,-0.4642857142857143,-1.0,-0.8194444444444444,-0.7222222222222222,-0.6482142857142857,-0.5896825396825397,-0.6071428571428571,-0.5380952380952381,-0.4722222222222222,-0.4023809523809524,-0.38095238095238093,-0.30833333333333335,-0.14285714285714285,-0.3273809523809524,-0.23333333333333334,-0.12817460317460316,-0.06190476190476191,0.06428571428571428,0.3047619047619048,-0.6555555555555556,-0.5297619047619048,-0.4261904761904762,-0.3281746031746032,-0.21666666666666667,-0.3273809523809524,-0.23333333333333334,-0.12817460317460316,-0.06190476190476191,0.06428571428571428,0.006349206349206349,0.12817460317460316,0.2833333333333333,0.3047619047619048,0.6833333333333333,0.35595238095238096,0.5035714285714286,0.6833333333333333,-0.375,-0.25496031746031744,-0.1353174603174603,0.0,-0.05714285714285714,0.06408730158730158,0.225,0.2503968253968254,0.30833333333333335,0.466468253968254,0.6666666666666666,0.651984126984127,0.8291666666666667,0.9083333333333333,-0.05952380952380952,0.06349206349206349,0.2003968253968254,0.375,0.2382936507936508,0.3873015873015873,0.5944444444444444,0.5900793650793651,0.7777777777777778,0.8763888888888889,1.0,0.31746031746031744,0.44841269841269843,0.6075396825396825,0.5900793650793651,0.7777777777777778,0.8763888888888889,1.0,0.6547619047619048,0.7757936507936508,0.9194444444444444,0.8763888888888889,1.0,0.8928571428571429,0.9722222222222222,1.0,1.0,1.0,1.0,1.0
[6. 3. 1. 1. 1. 1. 0. 0. 0. 0.],-1.0,-1.0,-0.9793650793650793,-0.9047619047619048,-1.0,-1.0,-0.9544444444444444,-0.8376190476190476,-0.6730158730158731,-1.0,-0.9253968253968254,-0.7657142857142857,-0.5650793650793651,-0.6880952380952381,-0.4373015873015873,-0.19047619047619047,0.0,-1.0,-1.0,-0.9023809523809524,-0.73,-0.5334920634920635,-0.861904761904762,-0.6444444444444445,-0.4103174603174603,-0.17857142857142858,-0.26031746031746034,-0.0031746031746031746,0.430952380952381,-0.5063492063492063,-0.24603174603174602,-0.006349206349206349,0.19285714285714287,0.4,0.5928571428571429,-1.0,-0.8174603174603174,-0.5801587301587302,-0.34285714285714286,-0.11507936507936507,-0.46746031746031746,-0.1880952380952381,0.05714285714285714,0.2650793650793651,0.4642857142857143,0.0,0.24126984126984127,0.43333333333333335,0.6476190476190476,0.9166666666666666,0.5063492063492063,0.6619047619047619,0.9333333333333333,-0.7666666666666667,-0.46746031746031746,-0.1880952380952381,0.05714285714285714,0.0,0.25952380952380955,0.46190476190476193,0.6880952380952381,0.46746031746031746,0.6420634920634921,0.9333333333333333,0.861904761904762,0.9333333333333333,1.0,-0.3,-0.0,0.24126984126984127,0.43333333333333335,0.46746031746031746,0.6420634920634921,0.9333333333333333,0.8174603174603174,0.9111111111111111,1.0,1.0,0.28888888888888886,0.5063492063492063,0.6619047619047619,0.861904761904762,0.9333333333333333,1.0,1.0,0.7777777777777778,0.861904761904762,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[6. 3. 2. 1. 1. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.9638888888888889,-0.8821428571428571,-1.0,-1.0,-0.9380952380952381,-0.834920634920635,-0.6896825396825397,-1.0,-0.9133597883597884,-0.7932539682539682,-0.6373015873015873,-0.7523809523809524,-0.5888888888888889,-0.38452380952380955,-0.32857142857142857,-1.0,-1.0,-0.8902116402116402,-0.7452380952380953,-0.5682539682539682,-0.8611111111111112,-0.7035714285714286,-0.5201058201058201,-0.30833333333333335,-0.4722222222222222,-0.251984126984127,0.06428571428571428,-0.6071428571428571,-0.40595238095238095,-0.18346560846560847,-0.12671957671957673,0.12341269841269842,0.24761904761904763,-1.0,-0.823015873015873,-0.6281746031746032,-0.41388888888888886,-0.18412698412698414,-0.5803571428571429,-0.3615079365079365,-0.12414021164021163,-0.06335978835978837,0.19444444444444445,-0.24126984126984127,0.0,0.24285714285714285,0.31825396825396823,0.6833333333333333,0.19007936507936507,0.42896825396825394,0.7333333333333333,-0.7916666666666666,-0.560515873015873,-0.31706349206349205,-0.06408730158730158,-0.25952380952380955,0.0,0.2626984126984127,0.3412698412698413,0.12817460317460316,0.38511904761904764,0.7208333333333333,0.573015873015873,0.7833333333333333,0.9,-0.44642857142857145,-0.19285714285714287,0.06335978835978837,0.30952380952380953,0.12817460317460316,0.38511904761904764,0.7166666666666667,0.4996031746031746,0.7291666666666666,0.8638888888888889,1.0,-0.0,0.2623015873015873,0.4996031746031746,0.573015873015873,0.7833333333333333,0.8638888888888889,1.0,0.4642857142857143,0.675,0.8416666666666667,0.9,1.0,0.8273809523809523,0.9361111111111111,1.0,1.0,1.0,1.0,1.0
[6. 3. 2. 2. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.9642857142857143,-0.9166666666666666,-1.0,-1.0,-0.9404761904761905,-0.8646825396825397,-0.7777777777777778,-1.0,-0.9206349206349206,-0.8333333333333334,-0.7420634920634921,-0.8119047619047619,-0.719047619047619,-0.6178571428571429,-0.6095238095238096,-1.0,-1.0,-0.9007936507936508,-0.7833333333333333,-0.6460317460317461,-0.8809523809523809,-0.7619047619047619,-0.6369047619047619,-0.4853174603174603,-0.6321428571428571,-0.4996031746031746,-0.35595238095238096,-0.6904761904761905,-0.5476190476190477,-0.38015873015873014,-0.40714285714285714,-0.2123015873015873,-0.13095238095238096,-1.0,-0.8511904761904762,-0.6896825396825397,-0.5119047619047619,-0.28888888888888886,-0.6746031746031746,-0.5166666666666667,-0.33134920634920634,-0.35833333333333334,-0.14365079365079364,-0.43333333333333335,-0.24285714285714285,0.0,-0.0623015873015873,0.2833333333333333,-0.10952380952380952,0.1373015873015873,0.3638888888888889,-0.8333333333333334,-0.6507936507936508,-0.45595238095238094,-0.225,-0.46190476190476193,-0.2626984126984127,0.0,-0.06865079365079366,-0.17857142857142858,0.06865079365079366,0.3138888888888889,0.20595238095238094,0.5305555555555556,0.5833333333333334,-0.5714285714285714,-0.36666666666666664,-0.1373015873015873,0.15,-0.17857142857142858,0.06865079365079366,0.3055555555555556,0.13095238095238096,0.4388888888888889,0.5333333333333333,0.9,-0.23809523809523808,0.004761904761904762,0.2873015873015873,0.20595238095238094,0.5305555555555556,0.5333333333333333,0.9,0.14285714285714285,0.4119047619047619,0.7277777777777777,0.6083333333333333,0.9,0.5238095238095238,0.7833333333333333,0.9333333333333333,0.8333333333333334,1.0,1.0,1.0
[6. 3. 3. 1. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.8511904761904762,-1.0,-1.0,-1.0,-0.878968253968254,-0.626984126984127,-1.0,-1.0,-0.9119047619047619,-0.6861111111111111,-0.9452380952380952,-0.7595238095238095,-0.43333333333333335,-0.5333333333333333,-1.0,-1.0,-1.0,-0.8630952380952381,-0.6166666666666667,-1.0,-0.9023809523809524,-0.6841269841269841,-0.3753968253968254,-0.763095238095238,-0.4607142857142857,-0.15,-0.8928571428571429,-0.6892857142857143,-0.40714285714285714,-0.4996031746031746,-0.1373015873015873,-0.20595238095238094,-1.0,-1.0,-0.8472222222222222,-0.5746031746031746,-0.24126984126984127,-0.8928571428571429,-0.6531746031746032,-0.31666666666666665,-0.4119047619047619,0.0,-0.6619047619047619,-0.35833333333333334,0.0,-0.06865079365079366,0.2833333333333333,-0.30952380952380953,0.06865079365079366,0.4444444444444444,-1.0,-0.8690476190476191,-0.6031746031746031,-0.2503968253968254,-0.6880952380952381,-0.3412698412698413,0.06865079365079366,0.0,-0.38452380952380955,-0.0,0.4027777777777778,0.06865079365079366,0.48055555555555557,0.5416666666666666,-0.8571428571428571,-0.5928571428571429,-0.24761904761904763,0.13095238095238096,-0.3404761904761905,0.06865079365079366,0.48333333333333334,-0.006349206349206349,0.4,0.4861111111111111,0.9,-0.5595238095238095,-0.19047619047619047,0.20595238095238094,0.14365079365079364,0.5611111111111111,0.4861111111111111,0.9,-0.13333333333333333,0.28095238095238095,0.6333333333333333,0.6527777777777778,0.9,0.35595238095238096,0.7083333333333334,0.9666666666666667,0.7833333333333333,0.9666666666666667,1.0,1.0
[6. 4. 1. 1. 1. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.9738095238095238,-1.0,-1.0,-1.0,-0.944047619047619,-0.8,-1.0,-1.0,-0.9,-0.7047619047619048,-0.8392857142857143,-0.5857142857142857,-0.30158730158730157,-0.12063492063492064,-1.0,-1.0,-1.0,-0.9178571428571428,-0.7452380952380953,-1.0,-0.8690476190476191,-0.6392857142857142,-0.36507936507936506,-0.5071428571428571,-0.19067460317460316,0.3047619047619048,-0.8511904761904762,-0.575,-0.26071428571428573,-0.06626984126984127,0.24761904761904763,0.4154761904761905,-1.0,-1.0,-0.8690476190476191,-0.6551587301587302,-0.4007936507936508,-0.8053571428571429,-0.5329365079365079,-0.2382936507936508,-0.055952380952380955,0.2357142857142857,-0.46746031746031746,-0.12817460317460316,0.17857142857142858,0.38452380952380955,0.7833333333333333,0.0,0.30952380952380953,0.7416666666666667,-1.0,-0.8511904761904762,-0.6007936507936508,-0.30833333333333335,-0.46746031746031746,-0.12817460317460316,0.17857142857142858,0.38452380952380955,0.0,0.33630952380952384,0.7833333333333333,0.4853174603174603,0.7291666666666666,0.8916666666666667,-0.7916666666666666,-0.5063492063492063,-0.19007936507936507,0.10952380952380952,-0.0,0.30952380952380953,0.7416666666666667,0.4853174603174603,0.7291666666666666,0.8513888888888889,1.0,-0.3611111111111111,-0.0,0.30952380952380953,0.5214285714285715,0.7416666666666667,0.8916666666666667,1.0,0.21666666666666667,0.5214285714285715,0.7416666666666667,0.8916666666666667,1.0,0.7416666666666667,0.8916666666666667,1.0,1.0,1.0,1.0,1.0
[6. 4. 2. 1. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.9821428571428571,-1.0,-1.0,-1.0,-0.9563492063492064,-0.8492063492063492,-1.0,-1.0,-0.9226190476190477,-0.7904761904761904,-0.8809523809523809,-0.7238095238095238,-0.5063492063492063,-0.43412698412698414,-1.0,-1.0,-1.0,-0.9363095238095238,-0.8103174603174603,-1.0,-0.9023809523809524,-0.7476190476190476,-0.525,-0.6761904761904762,-0.44742063492063494,-0.075,-0.8928571428571429,-0.7130952380952381,-0.4722222222222222,-0.3888888888888889,-0.075,0.0,-1.0,-1.0,-0.9023809523809524,-0.7388888888888889,-0.5095238095238095,-0.8621031746031746,-0.6712301587301587,-0.43253968253968256,-0.35833333333333334,-0.0623015873015873,-0.6420634920634921,-0.38511904761904764,-0.06865079365079366,0.0,0.4444444444444444,-0.30952380952380953,0.0,0.4,-1.0,-0.8928571428571429,-0.7130952380952381,-0.466468253968254,-0.6420634920634921,-0.38511904761904764,-0.06865079365079366,0.0,-0.33630952380952384,0.0,0.44166666666666665,0.06865079365079366,0.44166666666666665,0.5416666666666666,-0.8571428571428571,-0.6476190476190476,-0.3888888888888889,-0.075,-0.30952380952380953,-0.0,0.4,0.06865079365079366,0.44166666666666665,0.4861111111111111,0.9,-0.5595238095238095,-0.2654761904761905,0.06865079365079366,0.1373015873015873,0.48055555555555557,0.5694444444444444,0.9,-0.13333333333333333,0.2123015873015873,0.5611111111111111,0.5972222222222222,0.9333333333333333,0.35595238095238096,0.6805555555555556,0.9333333333333333,0.7833333333333333,0.9666666666666667,1.0,1.0
